AppID, Name, Release Date, Genre, Metacritic Score,User Rating,Full Price, Lowest Price
443330, Malus Code, 6 May 2016, Adventure, None,56, 9.99,6.99
443370, The Treasures of Montezuma 5, 10 Mar 2016, Casual, None,41, 4.99,2.49
443380, Tokyo Babel, 31 Mar 2016, Adventure, None,88, 26.99,18.89
443420, Artificial Defense, 1 Jun 2016, Action-Indie-Strategy, None,91, 3.99,1.43
443450, LASTFIGHT, 19 May 2016, Action-Indie, None,91, 10.99,9.89
443460, Star Sky 2, 2 Mar 2016, Adventure-Casual-Indie-Simulation, None,69, 2.79,1.39
443530, Adam and Eve: The Game - Chapter 1, 26 Feb 2016, Action-Adventure-Casual-Indie, None, None, 2.79,2.23
443580, Antenna, 7 Apr 2016, Casual-Free to Play-Indie, None,35, 0.00,0
443630, Chicku, 5 May 2016, Action-Casual-Indie, None,84, 5.59,1.39
443650, Wailing Heights, 27 Apr 2016, Adventure-Indie,70,84, 6.99,5.94
443680, Revenge of Roger Rouge, 22 Apr 2016, Action-Casual-Indie-Simulation, None,63, 0.79,0.59
443700, The Inner Sea, 30 Mar 2016, Indie-RPG-Simulation-Strategy, None,81, 9.99,6.99
443800, Ruckus Ridge VR Party, 5 Apr 2016, Action-Indie, None,45, 14.99,7.49
443830, The Daring Mermaid Expedition, 12 Feb 2016, Indie-RPG, None,18, 1.99,1.31
443850, Tross, 25 Feb 2016, Action-Indie, None,18, 1.59,1.59
443900, American Powerhaul Train Simulator, 11 Mar 2016, Simulation, None,8, 14.99,4.49
443910, TGV Voyages Train Simulator, 16 Jun 2016, Simulation, None,6, 24.99,24.99
443940, Unknown Battle, 14 Mar 2016, Action-Adventure-Indie, None,2, 0.79,0.55
443970, S2ENGINE HD, 8 Apr 2016, Animation & Modeling-Design & Illustration-Education-Software Training-Utilities, None,27, 14.99,11.99
443980, Burokku Girls, 17 Feb 2016, Adventure-Indie-Simulation, None,24, 5.99,3.59
444000, Super Night Riders, 22 Feb 2016, Indie-Racing-Simulation-Sports, None,66, 5.59,2.79
444020, Coffee Pot Terrarium, 1 Jun 2016, Indie-Strategy, None,100, 3.99,3.99
444130, Auralux: Constellations, 1 Jun 2016, Casual-Indie-Strategy, None,91, 6.99,3.49
444160, Bonsai, 18 Feb 2016, Casual-Indie-Simulation, None,14, 0.79,0.52
444180, Techwars Online, 17 Mar 2016, Action-Indie-Massively Multiplayer-Strategy, None,24, 6.99,1.74
444190, Princess Edge - Dragonstone, 19 May 2016, Action-Indie, None,78, 5.59,5.03
444210, Strike Force: Desert Thunder, 25 Apr 2016, Action-Indie, None,1, 1.99,1.29
444220, Asteroid Bounty Hunter, 24 Feb 2016, Action-Adventure-Casual-Indie-RPG, None,39, 3.99,0.39
444240, Tankr, 6 Jun 2016, Action-Casual-Indie, None,41, 8.99,7.46
444250, Crown and Council, 22 Apr 2016, Casual-Strategy, None,18, 0.00,0
444260, Mindless Running, 18 Feb 2016, Adventure-Indie, None,32, 0.79,0.19
444270, Hypersensitive Bob, 29 Mar 2016, Action-Adventure-Casual-Indie, None,47, 3.99,0.79
444280, Alice's Patchwork, 3 Mar 2016, Casual, None,56, 3.99,1.99
444320, Jumpix Jump, 15 Feb 2016, Adventure-Casual-Indie, None,5, 2.79,0.69
444350, HACK_IT, 5 May 2016, Action-Adventure-Casual-Indie-RPG-Simulation-Strategy, None,1, 3.99,2.67
444410, Find Out, 16 Feb 2016, Action-Adventure-Casual-Indie-Simulation, None, None, 2.79,1.39
444420, 24 Hours 'til Rescue, 19 Feb 2016, Action-Adventure-Casual-Indie-RPG, None,4, 2.79,1.39
444430, Zeus vs Monsters - Math Game for kids, 18 Feb 2016, Action-Casual, None,23, 4.79,3.59
444440, Scapeland, 31 Mar 2016, Action-Adventure-Casual-Indie, None,16, 2.79,1.39
444460, Love is Blind: Mutants, 15 Mar 2016, Action-Indie-Strategy, None,2, 1.59,0.39
444480, Broken Dreams, 19 Feb 2016, Casual-Indie, None,32, 1.59,0.39
444520, Leave Me Alone: A Trip To Hell, 20 Apr 2016, Action-Adventure-Indie-Sports, None,63, 5.59,1.67
444530, Light Repair Team #4, 5 Apr 2016, Casual-Indie, None,58, 5.59,3.74
444550, Void 21, 4 Apr 2016, Action-Indie-Racing, None,56, 5.99,2.99
444580, ALONE IN SPACE, 22 Feb 2016, Adventure, None,29, 1.99,0.79
444590, Shrouded in Sanity, 27 May 2016, Action-Adventure-Indie-RPG, None,53, 5.59,3.91
444640, Bloons TD Battles, 20 Apr 2016, Action-Free to Play-Strategy, None,51, 0.00,0
444650, Endciv, 21 Apr 2016, Indie-Simulation-Strategy, None,14, 10.99,10.99
444670, SUPER IMPOSSIBLE ROAD, 11 May 2016, Action-Indie-Racing, None,96, 9.99,5.94
444710, Battle Crust, 25 Feb 2016, Action-Indie, None,72, 5.59,4.47
444720, Inexistence, 18 Apr 2016, Action-Adventure-Indie-RPG, None,43, 4.79,1.67
444740, Cologne, 10 Mar 2016, Action-Casual-Indie-Racing, None,14, 1.99,1.79
444770, Mimpi Dreams, 22 Mar 2016, Adventure-Indie, None,99, 3.99,3.49
444790, Abandoned Knight, 27 Apr 2016, Action-Adventure-Casual, None,13, 1.59,0.39
444800, NO THING, 7 Apr 2016, Action-Adventure-Indie, None,88, 2.79,1.39
444830, Concrete and Steel, 27 May 2016, Indie-Simulation, None,84, 9.99,8.99
444860, Split, 2 Mar 2016, Casual-Indie, None,78, 6.99,6.99
444870, Combat Racers, 16 Apr 2016, Action-Indie-Racing, None,78, 4.99,3.74
444930, Zaccaria Pinball, 16 Jun 2016, Casual-Free to Play-Simulation-Sports, None,47, 0.00,0
444940, UBERMOSH:BLACK, 17 Feb 2016, Action-Indie, None,99, 1.99,0.79
444950, Let's Eat! Seaside Cafe, 26 Feb 2016, Adventure-Simulation, None, None, 6.99,4.19
444970, SPATIAL SOUND CARD, 13 Mar 2016, Audio Production-Utilities, None,43, 6.99,5.24
444990, Ad Exitum, 13 May 2016, Action-Indie, None, None, 3.99,3.99
445040, Sorcery! Part 3, 5 Apr 2016, Adventure-Indie-RPG, None,63, 6.99,5.24
445050, Paintey, 18 Apr 2016, Indie-Simulation, None, None, 6.99,5.24
445110, Tasty Planet: Back for Seconds, 29 Mar 2016, Action-Adventure-Casual-Indie, None,75, 4.79,4.07
445130, The Average Everyday Adventures of Samantha Browne, 18 Apr 2016, Casual-Free to Play-Indie, None,41, 0.00,0
445170, The Haunting of Billy, 26 Feb 2016, Action-Adventure-Casual-Indie, None,45, 1.99,0.99
445210, Tiny Knight, 17 Mar 2016, Adventure-Casual-Indie, None,63, 5.99,1.79
445230, Lost girl`s [diary], 24 Mar 2016, Free to Play, None,56, 0.00,0
445420, Aselia the Eternal -The Spirit of Eternity Sword-, 29 Apr 2016, Casual-RPG, None,84, 10.99,8.79
445550, Watson's Watch, 6 Jun 2016, Casual-Indie-RPG, None,100, 5.59,3.91
445600, Void Raiders, 14 Jun 2016, Action-Indie-RPG, None,72, 3.99,1.99
445750, Settled, 29 Feb 2016, Adventure-Indie, None,75, 1.59,1.59
445770, Airport Madness 3D, 25 May 2016, Adventure, None,58, 10.99,8.24
445840, Undead vs Plants, 25 Feb 2016, Action-Adventure-Casual-Indie, None, None, 4.99,3.74
445860, Toy Plane Heroes, 5 Apr 2016, Action-Indie-Racing, None,45, 9.99,7.99
445880, CosmoLands | Space-Adventure, 18 Feb 2016, Action-Adventure-Indie-Simulation, None,2, 1.59,0.95
446000, Pocket Space Empire, 9 Mar 2016, Indie-Simulation-Strategy, None,88, 18.99,15.19
446010, CitiesCorp Concept - Build Everything on Your Own, 29 Apr 2016, Indie-Simulation-Strategy, None,26, 14.99,7.49
446020, Jalopy, 22 Apr 2016, Adventure-Indie-Simulation, None,61, 9.99,6.69
446050, Operation KREEP, 10 Jun 2016, Action-Indie, None,100, 1.99,1.99
446070, ecotone, 6 May 2016, Action-Adventure-Indie, None,75, 5.99,4.01
446120, Bunker Punks, 30 Mar 2016, Action-Indie, None,91, 10.99,6.59
446240, Trawl, 13 May 2016, Casual-Indie-RPG-Simulation, None,23, 4.99,2.49
446250, Silver Bullet: Prometheus, 8 Apr 2016, Action-Adventure-Indie-RPG, None,30, 6.99,3.49
446310, Sabres of Infinity, 29 Mar 2016, Adventure-Indie-RPG, None,99, 2.79,2.09
446330, Guns of Infinity, 29 Mar 2016, Adventure-Indie-RPG, None,98, 3.99,2.39
446380, Sophie's Curse, 16 Mar 2016, Casual-Indie-Simulation, None,78, 1.59,1.59
446390, Onechanbara Z2: Chaos, 2 Jun 2016, Action, None,35, 29.99,20.99
446430, Doctor Watson - Treasure Island, 11 Mar 2016, Casual, None, None, 5.59,1.39
446440, Doctor Watson - The Riddle of the Catacombs, 4 Mar 2016, Casual, None, None, 5.59,1.39
446450, Blaster Simulator, 28 Apr 2016, Action-Casual-Simulation, None,2, 3.99,0.79
446460, Highland Warriors, 4 Mar 2016, Strategy,58,6, 5.59,1.39
446470, New York Taxi Simulator, 4 Mar 2016, Simulation, None,1, 3.99,0.79
446480, New York Bus Simulator, 4 Mar 2016, Simulation, None,1, 3.99,0.79
446490, Rail Cargo Simulator, 7 Jun 2016, Casual-Simulation, None,1, 3.99,0.79
446510, Armed and Gelatinous [v1.2b], 1 Mar 2016, Action-Casual-Indie-Strategy, None, None, 6.99,6.99
446570, Grove - VR Browsing Experience, 12 Apr 2016, Utilities, None, None, 3.99,3.99
446590, 7 Mages, 23 Jun 2016, RPG, None,33, 10.56,2.64
446620, Zombie Training Simulator, 15 Apr 2016, Action, None,96, 14.99,10.04
446640, Space Pilgrim Episode IV: Sol, 4 Mar 2016, Adventure-Indie, None,88, 0.90,0.22
446770, Skeet: VR Target Shooting, 5 Apr 2016, Action-Simulation, None,58, 0.00,0
446780, AMOK, 22 Mar 2016, Action-Adventure-Indie, None,6, 0.79,0.79
446830, The Lonesome Fog, 24 Mar 2016, Design & Illustration, None,100, 3.99,3.59
446870, Glitchrunners, 8 Apr 2016, Action-Indie, None,8, 9.99,2.49
446910, Night Blights, 15 Apr 2016, Indie, None,98, 3.99,2.79
446990, The Huntsman: Winter's Curse, 22 Apr 2016, Adventure-Casual-Indie-RPG, None,41, 0.00,0
447000, Grimsfield, 12 May 2016, Adventure-Indie, None,88, 2.99,2.39
447100, XLR, 5 Apr 2016, Action-Indie-Simulation-Strategy, None,33, 3.99,0.79
447170," Destiny's Princess: A War Story,  A Love Story", 5 Apr 2016, Adventure, None,56, 11.99,7.19
447180, My Secret Pets!, 10 May 2016, Adventure, None,16, 11.99,7.19
447190, Pub Encounter, 12 Apr 2016, Adventure, None,72, 13.59,8.15
447200, The Men of Yoshiwara: Ohgiya, 19 Apr 2016, Adventure, None,88, 11.99,7.19
447240, Zasa - An AI Story, 11 Apr 2016, Casual-Indie, None,100, 0.79,0.39
447270, IKEA VR Experience, 4 Apr 2016, Free to Play, None,51, 0.00,0
447310, Paper Train Traffic, 4 Mar 2016, Casual-Indie-Simulation, None,61, 1.59,0.79
447530, VA-11 Hall-A: Cyberpunk Bartender Action, 21 Jun 2016, Adventure-Indie-Simulation, None,99, 10.99,10.99
447540, Lost Cosmonaut, 25 Mar 2016, Action-Indie, None,1, 4.99,3.74
447780, LostWinds, 24 Mar 2016, Adventure, None,93, 6.99,1.74
447800, LostWinds 2: Winter of the Melodias, 24 Mar 2016, Adventure, None,78, 6.99,1.74
447850, The Next Door, 22 Mar 2016, Adventure-Casual-Indie, None,10, 1.99,1.99
447860, Maria the Witch, 1 Mar 2016, Action-Adventure-Casual-Indie, None,41, 0.79,0.39
447880, Beast Blaster, 1 Mar 2016, Action-Casual-Indie, None,13, 2.79,0.36
447890, Cat on a Diet, 29 Feb 2016, Action-Casual-Indie, None,75, 3.99,0.39
447940, Strayed, 7 May 2016, Adventure-Indie, None,2, 2.79,2.79
447960, XCavalypse, 6 Jun 2016, Casual-Indie-Simulation, None, None, 4.78,0.95
447970, Envoy, 17 Mar 2016, Action-Casual-Indie-Simulation, None,100, 3.99,0.39
447990, Spectrubes, 25 Mar 2016, Adventure-Indie, None,51, 1.59,0.79
448000, Sparkle ZERO, 14 Mar 2016, Action-Indie-Simulation, None,26, 3.99,0.39
448010, RePete, 9 Mar 2016, Casual-Indie, None,93, 1.59,1.59
448020, Share, 3 May 2016, Action-Indie, None,66, 3.99,1.59
448050, Mr Nibbles Forever, 29 Apr 2016, Action-Casual, None,93, 0.79,0.63
448060, X-17, 2 Mar 2016, Action-Indie, None,2, 3.99,3.99
448070, Red Risk, 4 Mar 2016, Action-Casual-Indie-Strategy, None,21, 0.79,0.33
448080, Fibbage XL, 24 Mar 2016, Casual-Indie-Strategy, None,100, 6.99,2.79
448090, Virtual Rogue, 8 Apr 2016, Action-Indie, None,33, 1.99,0.69
448110, So Long Earth, 28 Apr 2016, Action-Adventure-Casual-Indie, None,75, 3.99,2.99
448130, Sharf, 11 Mar 2016, Adventure-Casual-Indie, None,27, 0.89,0.57
448150, Mystica: The Ninth Society, 6 Mar 2016, Indie-Massively Multiplayer-RPG, None,32, 1.59,0.39
448160, WOLFLAME, 21 Apr 2016, Action-Indie, None,100, 4.79,2.39
448230, AsteroidsHD, 4 Mar 2016, Action-Casual-Indie-Simulation, None,5, 0.79,0.63
448250, NUKED KNIGHT, 11 Mar 2016, Action-Adventure-Casual-Indie, None,33, 3.99,0.59
448260, Cubium Dreams, 29 Apr 2016, Action-Adventure-Indie, None,45, 3.99,0.99
448280, Job Simulator, 5 Apr 2016, Simulation,68,69, 22.99,22.99
448300, Logic Missile, 28 Apr 2016, Action-Adventure-Indie, None, None, 0.79,0.59
448310, Bitardia Cards: Memes of 2ch, 19 May 2016, Casual-Free to Play-Strategy, None,27, 0.00,0
448320, GIBZ, 20 May 2016, Action-Adventure-Indie, None,69, 3.99,3.99
448350, Case #8, 9 Mar 2016, Adventure-Indie, None,24, 2.78,0.55
448370, IS Defense, 19 Apr 2016, Action-Indie,50,96, 5.50,4.12
448380, Escape: Close Call, 24 Mar 2016, Action-Casual-Indie, None,96, 4.99,3.49
448400, Hidden Object 6-in-1 bundle, 16 Mar 2016, Casual, None,58, 8.99,3.14
448440, Bizarre Earthquake, 11 May 2016, Adventure-Indie, None,24, 0.90,0.37
448470, Bacteria, 23 Mar 2016, Casual-Indie, None,41, 0.79,0.59
448480, Caravanserail, 10 Mar 2016, Indie-Simulation, None,15, 1.99,0.99
448500, Little Walker, 6 Apr 2016, Action-Adventure-Casual-Indie, None,56, 3.99,1.99
448530, Square's Route, 18 Mar 2016, Indie, None,53, 2.79,0.55
448540, Terror Lab, 16 Mar 2016, Adventure-Indie, None,47, 2.79,0.69
448560, Mind Games, 4 Mar 2016, Indie, None,39, 1.99,0.59
448570, Origin Of Destiny, 1 Apr 2016, Adventure-Free to Play-Indie-RPG, None,33, 0.00,0
448610, Draw Rider, 31 Mar 2016, Action-Indie-Racing, None,33, 1.59,1.43
448620, Rebirth of Island, 15 Apr 2016, Adventure-Indie-RPG-Strategy, None,37, 3.99,2.79
448630, Rabiez: Epidemic, 4 Mar 2016, Indie-Strategy, None,5, 1.59,0.39
448640, Elements II: Hearts of Light, 1 Apr 2016, Indie-RPG, None,78, 3.99,1.19
448650, GEO Master, 6 May 2016, Casual-Indie, None,66, 1.99,1.39
448660, Shake Your Money Simulator 2016, 28 Mar 2016, Indie-Simulation, None,23, 0.80,0.39
448710, VirZOOM Arcade, 30 Jun 2016, Action-Adventure-Casual-Indie-Racing-Sports, None,100, 0.00,0
448720, Puzzle Box, 22 Apr 2016, Action-Adventure-Casual-Indie-Strategy, None,93, 6.99,3.49
448730," Imhotep,  Pyramid Builder", 6 May 2016, Simulation-Strategy, None,26, 5.59,3.35
448750, Infinity Saga, 29 Feb 2016, Action-Adventure-Casual-Indie-RPG-Strategy, None,51, 1.99,1.99
448790, Infinity Wings - Scout & Grunt, 11 Mar 2016, Action-Casual-Indie, None,63, 1.99,0.99
448810, Torgar's Quest, 31 May 2016, Action-Adventure-Indie-RPG, None,100, 4.79,4.31
448820, Planet in the Shadows, 15 Apr 2016, Adventure-Indie, None,63, 2.79,2.09
448830, ASMR Universe, 3 Mar 2016, Utilities, None,49, 1.99,0.99
448870, Cubistry Collection Vol. 1, 21 Jun 2016, Casual, None,100, 4.79,3.16
448880, Spells 'n' Stuff, 4 Apr 2016, Action-Indie, None,4, 5.99,2.99
448910, Axes and Acres, 7 Apr 2016, Indie-Strategy, None,58, 6.99,5.59
448940, Envoy 2, 16 Jun 2016, Adventure-Indie-Simulation, None,11, 0.79,0.39
448980, The Divergent Series: Allegiant VR, 17 Mar 2016, Adventure-Casual-Free to Play, None,27, 0.00,0
449000, Steno Arcade, 30 Mar 2016, Casual-Free to Play-Indie, None,43, 0.00,0
449020, The Bottom of the Well, 3 Mar 2016, Free to Play-RPG, None,69, 0.00,0
449040, Jesus Christ RPG Trilogy, 18 Mar 2016, Free to Play-RPG, None,51, 0.00,0
449050, Rock Paper Scissors Champion, 2 Mar 2016, Casual-Free to Play-Sports, None,8, 0.00,0
449060, Cellar, 23 Mar 2016, Action-Adventure-Casual-Indie, None,81, 0.79,0.39
449090, Zombie Parking, 14 Apr 2016, Action-Indie, None,24, 0.79,0.71
449120, Nanobots, 15 Mar 2016, Action-Casual-Indie-Strategy, None,22, 2.79,1.95
449130, Engage, 15 Mar 2016, Education-Software Training-Utilities, None,41, 0.00,0
449140, Istrolid, 6 May 2016, Free to Play-Indie-Strategy, None,72, 0.00,0
449150, PataNoir, 1 Jun 2016, Adventure-Indie, None,63, 6.99,4.19
449170, Gnomes Garden 2, 18 May 2016, Casual-Strategy, None,78, 4.79,3.39
449180, Meld, 11 May 2016, Indie-Strategy, None,100, 6.99,4.24
449200, Calcu-Late, 18 Mar 2016, Adventure-Indie-RPG, None,13, 0.80,0.39
449210, Verdict Guilty -  , 13 Jun 2016, Action-Casual-Indie, None,51, 1.99,0.67
449220, A grande baguna espacial - The big space mess, 5 Apr 2016, Action-Casual-Indie, None,16, 0.79,0.47
449240, Stormworm+, 20 May 2016, Indie, None,100, 3.99,3.39
449250, A Little Lily Princess, 19 May 2016, Indie-Simulation, None,88, 10.99,8.24
449300, Planar Conquest, 30 May 2016, Indie-RPG-Simulation-Strategy,53,30, 18.98,7.59
449310, Spunk and Moxie, 6 May 2016, Action-Indie, None,93, 2.79,1.67
449320, Dino Eggs: Rebirth, 8 Jun 2016, Action-Casual-Indie-Strategy, None,35, 6.99,6.99
449330, Grid Masters, 31 May 2016, Action-Indie, None,58, 4.99,3.49
449340, Serafina's Crown, 15 Mar 2016, Adventure-Indie, None,58, 5.59,3.74
449350, Backstreets of the Mind, 4 Mar 2016, Casual, None,100, 1.99,1.74
449420, Mini's Magic World, 12 May 2016, Action-Adventure-Casual-Indie, None,100, 4.99,2.24
449440, The Big Elk, 24 May 2016, Action-Indie-Strategy, None,78, 3.99,0.39
449470, Atulos Online, 30 Apr 2016, Adventure-Free to Play-Massively Multiplayer-RPG, None,30, 0.00,0
449500, Hush Hush - Unlimited Survival Horror, 25 Mar 2016, Action-Indie, None, None, 6.99,2.37
449520, Rush for gold: California, 9 Mar 2016, Casual-Strategy, None,58, 2.79,1.39
449540, There's Poop In My Soup, 14 Mar 2016, Casual-Indie, None,66, 0.79,0.52
449550, Chicken Invaders 2, 4 Mar 2016, Action-Casual-Indie, None,100, 2.79,1.39
449630, Rage Parking Simulator 2016, 3 Mar 2016, Casual-Indie-Racing, None,5, 2.79,0.36
449680, SAMOLIOTIK, 25 Mar 2016, Action-Casual-Indie, None,61, 0.79,0.39
449690, Fatal Fight, 10 Jun 2016, Action-Indie, None, None, 1.99,0.65
449710, REDCON, 22 Apr 2016, Indie-Strategy, None,27, 4.79,3.59
449730, Ahnayro: The Dream World, 10 Jun 2016, Adventure-Casual-Indie-Strategy, None,96, 4.79,4.79
449760, Tenrow, 8 Apr 2016, Casual-Indie, None,51, 1.99,0.67
449770, Legend of Moros, 3 Mar 2016, Indie-RPG-Strategy, None, None, 3.99,3.59
449820, Daughter of Shadows: An SCP Breach Event, 4 Apr 2016, Adventure-Indie-RPG, None,11, 0.79,0.47
449940, ! That Bastard Is Trying To Steal Our Gold !, 3 Mar 2016, Action-Adventure-Casual-Indie, None,2, 1.99,0.79
450020, DAMAGE CONTROL, 5 Apr 2016, Action-Indie-Simulation, None, None, 3.99,1.99
450030, Worst Case Z, 15 Apr 2016, Action-Adventure-Indie, None,66, 9.99,3.74
450040, Stealth Labyrinth, 29 Apr 2016, Action-Indie, None,16, 1.99,0.79
450050, Yon Paradox, 6 May 2016, Casual-Indie, None,45, 1.99,0.79
450060, Insane Decay of Mind, 6 May 2016, Action-Adventure-Indie, None,13, 1.99,0.79
450110, Amigdala, 28 Mar 2016, Action-Adventure-Indie, None,49, 4.79,2.87
450120, Capitalism Plus, 22 Mar 2016, Simulation-Strategy, None,91, 4.78,2.39
450140, Seven Kingdoms: Ancient Adversaries, 22 Mar 2016, Strategy, None,100, 4.78,1.91
450150, Campgrounds: The Endorus Expedition Collector's Edition, 3 Mar 2016, Casual-Simulation-Strategy, None,100, 6.99,1.79
450190, Maze Lord, 17 Jun 2016, Indie-Strategy, None,72, 3.99,0.39
450220, Overload Playable Teaser, 7 Mar 2016, Action, None,96, 0.00,0
450240, Bullet Force, 13 Jun 2016, Action-Indie, None, None, 0.00,0
450290, Assault on Arnhem, 11 Mar 2016, Strategy, None,32, 6.99,3.49
450390, The Lab, 5 Apr 2016, Free to Play, None,100, 0.00,0
450500, Ace of Seafood, 8 Apr 2016, Action-Indie, None,88, 8.99,6.29
450540," Hot Dogs,  Horseshoes & Hand Grenades", 5 Apr 2016, Action-Indie-Simulation, None,93, 14.99,14.99
450570, Roadworks Simulator, 9 Jun 2016, Casual-Simulation, None,2, 3.99,0.79
450590, Safety Driving Simulator: Car, 4 May 2016, Casual-Simulation, None,5, 3.99,0.79
450600, Safety Driving Simulator: Motorbike, 4 May 2016, Casual-Simulation, None,3, 3.99,0.79
450650, Polyology, 28 Mar 2016, Indie, None,100, 3.99,2.39
450670, Table Top Racing: World Tour, 25 May 2016, Racing, None,43, 10.99,5.49
450710, CyberLink PowerDVD 16 Ultra, 24 May 2016, Utilities, None,33, 79.99,59.99
450740, Mind Unleashed, 5 May 2016, Action-Indie, None,29, 1.99,0.79
450840, Robert Mensah's Sins Of The Father, 9 Mar 2016, Action-Adventure-Indie, None, None, 4.79,4.79
450850, Cube Land Arena, 29 Mar 2016, Indie-Strategy, None,13, 1.59,0.39
451000, Ember Kaboom, 3 Jun 2016, Action-Indie, None,63, 3.99,2.67
451100, Cubikolor, 20 May 2016, Casual-Indie, None,100, 6.39,5.43
451130, Khan: Absolute Power, 18 Mar 2016, Action-Adventure-Free to Play-Massively Multiplayer-RPG, None,9, 0.00,0
451140, Drawn: Dark Flight Collector's Edition, 8 Mar 2016, Casual-Simulation-Strategy, None,11, 8.99,3.82
451200, Candlelight, 15 Mar 2016, Action-Adventure-Indie, None,24, 6.99,2.44
451210, Rocket Shooter, 31 Mar 2016, Action-Sports, None, None, 4.99,1.99
451330, IS Defense Editor, 29 Apr 2016, None, None, None, 0.00,0
451350, Tropical Fish Shop 2, 9 Mar 2016, Casual, None,41, 2.79,1.39
451520, theBlu, 5 Apr 2016, Adventure-Casual-Indie-Simulation, None,78, 6.99,6.29
451570, Demetrios - The BIG Cynical Adventure, 31 May 2016, Adventure-Casual-Indie,72,84, 7.99,5.99
451600, CounterAttack, 21 Apr 2016, Action-Adventure-Indie, None,69, 5.59,4.19
451640, C14 Dating, 22 Apr 2016, Adventure-Casual-Indie, None,84, 14.99,12.74
451650, Whirligig VR Media Player, 3 Apr 2016, Utilities-Video Production, None,39, 2.79,2.79
451670, War Birds: WW2 Air strike 1942, 18 Mar 2016, Action-Casual-Indie-Simulation-Strategy, None,41, 2.79,1.39
451700, Secrets of Deep Earth Shrine, 3 May 2016, Adventure-Indie-Strategy, None,16, 5.59,1.95
451760, Highway Blossoms, 17 Jun 2016, Casual-Indie, None, None, 6.99,5.59
451830, One way to exit, 12 Mar 2016, Action-Casual-Indie, None,51, 1.99,1.29
451840, Out of Ammo, 14 Sep 2016, Action-Indie-Strategy, None,88, 14.99,10.99
451870, Nighttime Terror VR: Dessert Defender, 4 Apr 2016, Casual-Indie, None,30, 3.99,2.79
451880, Catch a Falling Star, 30 Mar 2016, Casual-Indie, None,61, 0.79,0.39
451900, WizardCraft, 27 May 2016, Indie-RPG-Strategy, None,29, 8.99,4.49
451920, Thorne - Death Merchants, 25 Mar 2016, Action-Adventure-Indie-RPG-Strategy, None,84, 1.99,0.99
451990, Cranks and Goggles, 11 Jun 2016, Casual-Indie-Racing-Sports, None,100, 4.99,3.49
452000, Military Life: Tank Simulator, 1 Jun 2016, Action-Simulation, None,11, 3.99,0.79
452060, Caveblazers, 1 Apr 2016, Action-Adventure-Indie, None,69, 3.99,3.59
452120, Midvinter, 5 May 2016, Adventure-Indie, None,66, 3.99,3.99
452240, Dawn of the Robot Empire, 11 Apr 2016, Action-Indie, None,100, 6.99,6.99
452320, Party Saboteurs, 9 Apr 2016, Indie-Strategy, None,41, 6.99,2.79
452420, Koihime Enbu, 19 May 2016, Action,68,78, 29.99,20.99
452490, The Cubicle., 5 Apr 2016, Action-Adventure-Casual-Free to Play-Indie-Simulation, None,75, 0.00,0
452640, Back to Dinosaur Island Part 2, 10 Mar 2016, Simulation, None,33, 0.00,0
452710, Realities, 5 Apr 2016, Adventure-Free to Play-Simulation, None,56, 0.00,0
452860, Mad Bullets, 10 Jun 2016, Action-Casual-Indie, None,88, 1.59,0.79
452930, Insane, 31 Mar 2016, Casual-Indie-Strategy, None,8, 5.59,1.39
452940, Theory Test UK 2016/17 - Driving Test Success, 6 May 2016, Education-Software Training, None,93, 9.99,4.99
452950, Hazard Perception Test UK 2016/17 Bundle - Driving Test Success, 6 May 2016, Education-Software Training, None,1, 14.99,7.49
452970, Asemblance, 21 Jun 2016, Adventure-Indie, None,51, 6.99,6.99
453030, The Fifth Expedition, 7 Apr 2016, Action-Indie-Strategy, None,43, 6.99,5.24
453090, Parkitect, 5 May 2016, Indie-Simulation, None,88, 13.59,13.59
453100, Frederic: Resurrection of Music Director's Cut, 21 Apr 2016, Action-Casual-Indie, None,51, 4.79,0.47
453170, Destinations, 9 Jun 2016, Casual-Free to Play-Simulation, None,91, 0.00,0
453270, Madness Cubed, 12 May 2016, Action-Adventure-Indie-Massively Multiplayer-Simulation, None,32, 4.79,3.49
453290, Awareness Rooms, 16 Jun 2016, Adventure-Indie, None,41, 3.99,3.59
453300, A Healer Only Lives Twice, 2 Jun 2016, Indie-RPG-Strategy, None,51, 3.99,3.59
453320, Vairon's Wrath, 27 May 2016, Action-Adventure-Indie-RPG, None,100, 9.99,9.99
453340, Hustle Cat, 16 Mar 2016, Casual-Indie, None,98, 14.99,12.74
453350, Vaccine War, 20 Mar 2016, Action-Adventure-Indie, None,63, 5.59,2.51
453390, Dark Parables: The Little Mermaid and the Purple Tide Collector's Edition, 21 Mar 2016, Adventure-Casual, None,100, 10.99,5.49
453510, One Man Is Not No Man, 18 Mar 2016, Action-Indie, None,100, 2.79,2.37
453650, Marble Void, 12 Apr 2016, Action-Adventure-Casual-Indie, None,78, 3.99,2.99
453670, The Lost Souls, 11 Apr 2016, Indie, None,16, 1.99,0.49
453680, MiniGolf Mania, 25 Mar 2016, Casual-Sports, None,47, 1.99,1.99
453700, prog.1, 23 Jun 2016, Indie, None,100, 3.99,3.91
453710, TableTop Soccer, 22 Apr 2016, Casual-Indie-Sports-Strategy, None,78, 1.59,1.59
453730, Borstal, 22 Mar 2016, Adventure-Indie-RPG, None,23, 1.99,1.33
453740, Spaceman Sparkles 3D, 21 Mar 2016, Action, None,91, 3.99,2.39
